date,week,year,region,sku_id,medicine_name,category,units_ordered,unit_price_lkr,stock_level_units,lead_time_days,stockout_flag,expiry_risk_flag,generic_vs_brand,shelf_life_weeks,pharmacy_count_region,population_density_per_km2,rainfall_mm,weather_condition,dengue_index,flu_index,school_term_active
2025-10-06,41,2025,Sabaragamuwa,SKU007,Paediatric Paracetamol Syrup,Paediatric,194,1550.0,390,4,0,0,Generic,52,150,382.4,111.0,Rainy,1.115,0.921,True
2025-10-06,41,2025,Sabaragamuwa,SKU008,Children's Multivitamin,Paediatric,100,5580.0,260,3,0,0,Brand,104,150,382.4,111.0,Rainy,1.115,0.921,True
2025-10-06,41,2025,Sabaragamuwa,SKU009,Salbutamol Inhaler,Respiratory,55,10850.0,103,4,0,0,Brand,130,150,382.4,111.0,Rainy,1.115,0.921,True
2025-10-06,41,2025,Sabaragamuwa,SKU010,Cetirizine 10mg,Antihistamine,81,1240.0,265,3,0,0,Generic,260,150,382.4,111.0,Rainy,1.115,0.921,True
2025-10-06,41,2025,Sabaragamuwa,SKU011,Metformin 500mg,Diabetes,91,775.0,282,5,0,0,Generic,260,150,382.4,111.0,Rainy,1.115,0.921,True
2025-10-06,41,2025,Sabaragamuwa,SKU012,Amlodipine 5mg,Cardiovascular,60,930.0,91,3,0,0,Generic,260,150,382.4,111.0,Rainy,1.115,0.921,True
2025-10-06,41,2025,Sabaragamuwa,SKU013,Vitamin C 500mg,Supplement,68,1860.0,161,5,0,0,Generic,130,150,382.4,111.0,Rainy,1.115,0.921,True
2025-10-06,41,2025,Sabaragamuwa,SKU014,Zinc Supplement,Supplement,56,2480.0,163,4,0,0,Generic,130,150,382.4,111.0,Rainy,1.115,0.921,True
2025-10-06,41,2025,Sabaragamuwa,SKU015,Omeprazole 20mg,Gastrointestinal,85,1705.0,239,4,0,0,Generic,130,150,382.4,111.0,Rainy,1.115,0.921,True
2025-10-13,42,2025,Western,SKU001,Paracetamol 500mg,Antipyretic,4321,465.0,2093,3,0,0,Generic,260,650,1614.2,155.1,Heavy Rain,2.284,1.088,True
2025-10-13,42,2025,Western,SKU002,Ibuprofen 400mg,Antipyretic,4248,620.0,6031,1,0,0,Generic,260,650,1614.2,155.1,Heavy Rain,2.284,1.088,True
2025-10-13,42,2025,Western,SKU003,Amoxicillin 500mg,Antibiotic,617,2635.0,827,1,0,0,Generic,130,650,1614.2,155.1,Heavy Rain,2.284,1.088,True
2025-10-13,42,2025,Western,SKU004,Azithromycin 250mg,Antibiotic,715,3720.0,1370,1,0,0,Brand,130,650,1614.2,155.1,Heavy Rain,2.284,1.088,True
2025-10-13,42,2025,Western,SKU005,Dengue Rapid Test Kit,Diagnostics,2016,139500.0,4755,2,0,0,Brand,78,650,1614.2,155.1,Heavy Rain,2.284,1.088,True
2025-10-13,42,2025,Western,SKU006,ORS Sachets,Rehydration,2542,1085.0,4649,2,0,0,Generic,104,650,1614.2,155.1,Heavy Rain,2.284,1.088,True
2025-10-13,42,2025,Western,SKU007,Paediatric Paracetamol Syrup,Paediatric,2232,1550.0,4034,1,0,0,Generic,52,650,1614.2,155.1,Heavy Rain,2.284,1.088,True
2025-10-13,42,2025,Western,SKU008,Children's Multivitamin,Paediatric,694,5580.0,1276,2,0,0,Brand,104,650,1614.2,155.1,Heavy Rain,2.284,1.088,True
2025-10-13,42,2025,Western,SKU009,Salbutamol Inhaler,Respiratory,1094,10850.0,2214,1,0,0,Brand,130,650,1614.2,155.1,Heavy Rain,2.284,1.088,True
2025-10-13,42,2025,Western,SKU010,Cetirizine 10mg,Antihistamine,1168,1240.0,1849,6,0,0,Generic,260,650,1614.2,155.1,Heavy Rain,2.284,1.088,True
2025-10-13,42,2025,Western,SKU011,Metformin 500mg,Diabetes,617,775.0,936,2,0,0,Generic,260,650,1614.2,155.1,Heavy Rain,2.284,1.088,True
2025-10-13,42,2025,Western,SKU012,Amlodipine 5mg,Cardiovascular,945,930.0,964,4,0,0,Generic,260,650,1614.2,155.1,Heavy Rain,2.284,1.088,True
2025-10-13,42,2025,Western,SKU013,Vitamin C 500mg,Supplement,2533,1860.0,3083,2,0,0,Generic,130,650,1614.2,155.1,Heavy Rain,2.284,1.088,True
2025-10-13,42,2025,Western,SKU014,Zinc Supplement,Supplement,667,2480.0,959,1,0,0,Generic,130,650,1614.2,155.1,Heavy Rain,2.284,1.088,True
2025-10-13,42,2025,Western,SKU015,Omeprazole 20mg,Gastrointestinal,1264,1705.0,2149,3,0,0,Generic,130,650,1614.2,155.1,Heavy Rain,2.284,1.088,True
2025-10-13,42,2025,Central,SKU001,Paracetamol 500mg,Antipyretic,1454,465.0,2131,4,0,0,Generic,260,280,466.4,169.0,Heavy Rain,1.02,1.088,True
2025-10-13,42,2025,Central,SKU002,Ibuprofen 400mg,Antipyretic,286,620.0,1165,5,0,0,Generic,260,280,466.4,169.0,Heavy Rain,1.02,1.088,True
2025-10-13,42,2025,Central,SKU003,Amoxicillin 500mg,Antibiotic,206,2635.0,439,3,0,0,Generic,130,280,466.4,169.0,Heavy Rain,1.02,1.088,True
2025-10-13,42,2025,Central,SKU004,Azithromycin 250mg,Antibiotic,352,3720.0,1091,5,0,0,Brand,130,280,466.4,169.0,Heavy Rain,1.02,1.088,True
2025-10-13,42,2025,Central,SKU005,Dengue Rapid Test Kit,Diagnostics,80,139500.0,260,4,0,0,Brand,78,280,466.4,169.0,Heavy Rain,1.02,1.088,True
2025-10-13,42,2025,Central,SKU006,ORS Sachets,Rehydration,545,1085.0,1339,3,0,0,Generic,104,280,466.4,169.0,Heavy Rain,1.02,1.088,True
2025-10-13,42,2025,Central,SKU007,Paediatric Paracetamol Syrup,Paediatric,347,1550.0,786,4,0,0,Generic,52,280,466.4,169.0,Heavy Rain,1.02,1.088,True
2025-10-13,42,2025,Central,SKU008,Children's Multivitamin,Paediatric,493,5580.0,968,7,0,0,Brand,104,280,466.4,169.0,Heavy Rain,1.02,1.088,True
2025-10-13,42,2025,Central,SKU009,Salbutamol Inhaler,Respiratory,361,10850.0,629,5,0,0,Brand,130,280,466.4,169.0,Heavy Rain,1.02,1.088,True
2025-10-13,42,2025,Central,SKU010,Cetirizine 10mg,Antihistamine,219,1240.0,637,3,0,0,Generic,260,280,466.4,169.0,Heavy Rain,1.02,1.088,True
2025-10-13,42,2025,Central,SKU011,Metformin 500mg,Diabetes,523,775.0,1437,4,0,0,Generic,260,280,466.4,169.0,Heavy Rain,1.02,1.088,True
2025-10-13,42,2025,Central,SKU012,Amlodipine 5mg,Cardiovascular,294,930.0,706,3,0,0,Generic,260,280,466.4,169.0,Heavy Rain,1.02,1.088,True
2025-10-13,42,2025,Central,SKU013,Vitamin C 500mg,Supplement,490,1860.0,1821,6,0,0,Generic,130,280,466.4,169.0,Heavy Rain,1.02,1.088,True
2025-10-13,42,2025,Central,SKU014,Zinc Supplement,Supplement,111,2480.0,270,3,0,0,Generic,130,280,466.4,169.0,Heavy Rain,1.02,1.088,True
2025-10-13,42,2025,Central,SKU015,Omeprazole 20mg,Gastrointestinal,186,1705.0,253,5,0,0,Generic,130,280,466.4,169.0,Heavy Rain,1.02,1.088,True
2025-10-13,42,2025,Southern,SKU001,Paracetamol 500mg,Antipyretic,272,465.0,525,2,0,0,Generic,260,260,449.7,146.4,Rainy,0.935,1.088,True
2025-10-13,42,2025,Southern,SKU002,Ibuprofen 400mg,Antipyretic,382,620.0,691,2,0,0,Generic,260,260,449.7,146.4,Rainy,0.935,1.088,True
2025-10-13,42,2025,Southern,SKU003,Amoxicillin 500mg,Antibiotic,168,2635.0,304,2,0,0,Generic,130,260,449.7,146.4,Rainy,0.935,1.088,True
2025-10-13,42,2025,Southern,SKU004,Azithromycin 250mg,Antibiotic,236,3720.0,448,2,0,0,Brand,130,260,449.7,146.4,Rainy,0.935,1.088,True
2025-10-13,42,2025,Southern,SKU005,Dengue Rapid Test Kit,Diagnostics,73,139500.0,170,4,0,0,Brand,78,260,449.7,146.4,Rainy,0.935,1.088,True
2025-10-13,42,2025,Southern,SKU006,ORS Sachets,Rehydration,306,1085.0,485,3,0,0,Generic,104,260,449.7,146.4,Rainy,0.935,1.088,True
2025-10-13,42,2025,Southern,SKU007,Paediatric Paracetamol Syrup,Paediatric,225,1550.0,509,2,0,0,Generic,52,260,449.7,146.4,Rainy,0.935,1.088,True
2025-10-13,42,2025,Southern,SKU008,Children's Multivitamin,Paediatric,157,5580.0,264,2,0,0,Brand,104,260,449.7,146.4,Rainy,0.935,1.088,True
2025-10-13,42,2025,Southern,SKU009,Salbutamol Inhaler,Respiratory,103,10850.0,281,2,0,0,Brand,130,260,449.7,146.4,Rainy,0.935,1.088,True
2025-10-13,42,2025,Southern,SKU010,Cetirizine 10mg,Antihistamine,205,1240.0,466,2,0,0,Generic,260,260,449.7,146.4,Rainy,0.935,1.088,True
2025-10-13,42,2025,Southern,SKU011,Metformin 500mg,Diabetes,218,775.0,636,2,0,0,Generic,260,260,449.7,146.4,Rainy,0.935,1.088,True
2025-10-13,42,2025,Southern,SKU012,Amlodipine 5mg,Cardiovascular,246,930.0,290,2,0,0,Generic,260,260,449.7,146.4,Rainy,0.935,1.088,True
2025-10-13,42,2025,Southern,SKU013,Vitamin C 500mg,Supplement,355,1860.0,737,3,0,0,Generic,130,260,449.7,146.4,Rainy,0.935,1.088,True
2025-10-13,42,2025,Southern,SKU014,Zinc Supplement,Supplement,83,2480.0,81,2,0,0,Generic,130,260,449.7,146.4,Rainy,0.935,1.088,True
2025-10-13,42,2025,Southern,SKU015,Omeprazole 20mg,Gastrointestinal,123,1705.0,160,3,0,0,Generic,130,260,449.7,146.4,Rainy,0.935,1.088,True
2025-10-13,42,2025,Northern,SKU001,Paracetamol 500mg,Antipyretic,793,465.0,4295,7,0,0,Generic,260,180,123.8,89.8,Cloudy,1.569,1.088,True
2025-10-13,42,2025,Northern,SKU002,Ibuprofen 400mg,Antipyretic,363,620.0,1526,5,0,0,Generic,260,180,123.8,89.8,Cloudy,1.569,1.088,True
2025-10-13,42,2025,Northern,SKU003,Amoxicillin 500mg,Antibiotic,186,2635.0,512,9,0,0,Generic,130,180,123.8,89.8,Cloudy,1.569,1.088,True
2025-10-13,42,2025,Northern,SKU004,Azithromycin 250mg,Antibiotic,92,3720.0,226,6,0,0,Brand,130,180,123.8,89.8,Cloudy,1.569,1.088,True
2025-10-13,42,2025,Northern,SKU005,Dengue Rapid Test Kit,Diagnostics,159,139500.0,832,5,0,0,Brand,78,180,123.8,89.8,Cloudy,1.569,1.088,True
2025-10-13,42,2025,Northern,SKU006,ORS Sachets,Rehydration,1152,1085.0,6305,5,0,0,Generic,104,180,123.8,89.8,Cloudy,1.569,1.088,True
2025-10-13,42,2025,Northern,SKU007,Paediatric Paracetamol Syrup,Paediatric,564,1550.0,1928,6,0,0,Generic,52,180,123.8,89.8,Cloudy,1.569,1.088,True
2025-10-13,42,2025,Northern,SKU008,Children's Multivitamin,Paediatric,108,5580.0,375,5,0,0,Brand,104,180,123.8,89.8,Cloudy,1.569,1.088,True
2025-10-13,42,2025,Northern,SKU009,Salbutamol Inhaler,Respiratory,86,10850.0,343,5,0,0,Brand,130,180,123.8,89.8,Cloudy,1.569,1.088,True
2025-10-13,42,2025,Northern,SKU010,Cetirizine 10mg,Antihistamine,217,1240.0,804,7,0,0,Generic,260,180,123.8,89.8,Cloudy,1.569,1.088,True
2025-10-13,42,2025,Northern,SKU011,Metformin 500mg,Diabetes,251,775.0,644,5,0,0,Generic,260,180,123.8,89.8,Cloudy,1.569,1.088,True
2025-10-13,42,2025,Northern,SKU012,Amlodipine 5mg,Cardiovascular,108,930.0,454,5,0,0,Generic,260,180,123.8,89.8,Cloudy,1.569,1.088,True
2025-10-13,42,2025,Northern,SKU013,Vitamin C 500mg,Supplement,173,1860.0,265,5,0,0,Generic,130,180,123.8,89.8,Cloudy,1.569,1.088,True
2025-10-13,42,2025,Northern,SKU014,Zinc Supplement,Supplement,118,2480.0,335,5,0,0,Generic,130,180,123.8,89.8,Cloudy,1.569,1.088,True
2025-10-13,42,2025,Northern,SKU015,Omeprazole 20mg,Gastrointestinal,108,1705.0,476,8,0,0,Generic,130,180,123.8,89.8,Cloudy,1.569,1.088,True
2025-10-13,42,2025,Eastern,SKU001,Paracetamol 500mg,Antipyretic,289,465.0,1171,4,0,0,Generic,260,200,170.1,117.1,Rainy,0.791,1.088,True
2025-10-13,42,2025,Eastern,SKU002,Ibuprofen 400mg,Antipyretic,240,620.0,584,4,0,0,Generic,260,200,170.1,117.1,Rainy,0.791,1.088,True
2025-10-13,42,2025,Eastern,SKU003,Amoxicillin 500mg,Antibiotic,63,2635.0,204,5,0,0,Generic,130,200,170.1,117.1,Rainy,0.791,1.088,True
2025-10-13,42,2025,Eastern,SKU004,Azithromycin 250mg,Antibiotic,135,3720.0,349,5,0,0,Brand,130,200,170.1,117.1,Rainy,0.791,1.088,True
2025-10-13,42,2025,Eastern,SKU005,Dengue Rapid Test Kit,Diagnostics,11,139500.0,18,5,0,0,Brand,78,200,170.1,117.1,Rainy,0.791,1.088,True
2025-10-13,42,2025,Eastern,SKU006,ORS Sachets,Rehydration,179,1085.0,641,5,0,1,Generic,104,200,170.1,117.1,Rainy,0.791,1.088,True
2025-10-13,42,2025,Eastern,SKU007,Paediatric Paracetamol Syrup,Paediatric,165,1550.0,397,4,0,0,Generic,52,200,170.1,117.1,Rainy,0.791,1.088,True
2025-10-13,42,2025,Eastern,SKU008,Children's Multivitamin,Paediatric,85,5580.0,301,9,0,0,Brand,104,200,170.1,117.1,Rainy,0.791,1.088,True
2025-10-13,42,2025,Eastern,SKU009,Salbutamol Inhaler,Respiratory,110,10850.0,386,5,0,0,Brand,130,200,170.1,117.1,Rainy,0.791,1.088,True
2025-10-13,42,2025,Eastern,SKU010,Cetirizine 10mg,Antihistamine,128,1240.0,141,4,0,0,Generic,260,200,170.1,117.1,Rainy,0.791,1.088,True
2025-10-13,42,2025,Eastern,SKU011,Metformin 500mg,Diabetes,180,775.0,663,5,0,0,Generic,260,200,170.1,117.1,Rainy,0.791,1.088,True
2025-10-13,42,2025,Eastern,SKU012,Amlodipine 5mg,Cardiovascular,162,930.0,584,4,0,0,Generic,260,200,170.1,117.1,Rainy,0.791,1.088,True
2025-10-13,42,2025,Eastern,SKU013,Vitamin C 500mg,Supplement,132,1860.0,310,4,0,0,Generic,130,200,170.1,117.1,Rainy,0.791,1.088,True
2025-10-13,42,2025,Eastern,SKU014,Zinc Supplement,Supplement,91,2480.0,170,4,0,0,Generic,130,200,170.1,117.1,Rainy,0.791,1.088,True
2025-10-13,42,2025,Eastern,SKU015,Omeprazole 20mg,Gastrointestinal,121,1705.0,486,4,0,0,Generic,130,200,170.1,117.1,Rainy,0.791,1.088,True
2025-10-13,42,2025,North Western,SKU001,Paracetamol 500mg,Antipyretic,1716,465.0,2200,2,0,0,Generic,260,290,316.9,71.8,Cloudy,1.977,1.088,True
2025-10-13,42,2025,North Western,SKU002,Ibuprofen 400mg,Antipyretic,594,620.0,1233,2,0,0,Generic,260,290,316.9,71.8,Cloudy,1.977,1.088,True
2025-10-13,42,2025,North Western,SKU003,Amoxicillin 500mg,Antibiotic,164,2635.0,477,2,0,0,Generic,130,290,316.9,71.8,Cloudy,1.977,1.088,True
2025-10-13,42,2025,North Western,SKU004,Azithromycin 250mg,Antibiotic,310,3720.0,510,2,0,0,Brand,130,290,316.9,71.8,Cloudy,1.977,1.088,True
2025-10-13,42,2025,North Western,SKU005,Dengue Rapid Test Kit,Diagnostics,493,139500.0,1115,3,0,0,Brand,78,290,316.9,71.8,Cloudy,1.977,1.088,True
2025-10-13,42,2025,North Western,SKU006,ORS Sachets,Rehydration,1821,1085.0,1875,2,0,0,Generic,104,290,316.9,71.8,Cloudy,1.977,1.088,True
2025-10-13,42,2025,North Western,SKU007,Paediatric Paracetamol Syrup,Paediatric,388,1550.0,602,2,0,0,Generic,52,290,316.9,71.8,Cloudy,1.977,1.088,True
2025-10-13,42,2025,North Western,SKU008,Children's Multivitamin,Paediatric,161,5580.0,282,2,0,0,Brand,104,290,316.9,71.8,Cloudy,1.977,1.088,True
2025-10-13,42,2025,North Western,SKU009,Salbutamol Inhaler,Respiratory,336,10850.0,665,2,0,0,Brand,130,290,316.9,71.8,Cloudy,1.977,1.088,True
2025-10-13,42,2025,North Western,SKU010,Cetirizine 10mg,Antihistamine,510,1240.0,1191,2,0,0,Generic,260,290,316.9,71.8,Cloudy,1.977,1.088,True
2025-10-13,42,2025,North Western,SKU011,Metformin 500mg,Diabetes,733,775.0,1541,2,0,0,Generic,260,290,316.9,71.8,Cloudy,1.977,1.088,True
2025-10-13,42,2025,North Western,SKU012,Amlodipine 5mg,Cardiovascular,304,930.0,234,2,0,0,Generic,260,290,316.9,71.8,Cloudy,1.977,1.088,True
2025-10-13,42,2025,North Western,SKU013,Vitamin C 500mg,Supplement,624,1860.0,1499,2,0,0,Generic,130,290,316.9,71.8,Cloudy,1.977,1.088,True
2025-10-13,42,2025,North Western,SKU014,Zinc Supplement,Supplement,207,2480.0,653,2,0,0,Generic,130,290,316.9,71.8,Cloudy,1.977,1.088,True
2025-10-13,42,2025,North Western,SKU015,Omeprazole 20mg,Gastrointestinal,351,1705.0,581,2,0,0,Generic,130,290,316.9,71.8,Cloudy,1.977,1.088,True
2025-10-13,42,2025,North Central,SKU001,Paracetamol 500mg,Antipyretic,112,465.0,444,5,0,0,Generic,260,160,114.6,132.5,Rainy,0.619,1.088,True
2025-10-13,42,2025,North Central,SKU002,Ibuprofen 400mg,Antipyretic,152,620.0,456,12,0,0,Generic,260,160,114.6,132.5,Rainy,0.619,1.088,True
2025-10-13,42,2025,North Central,SKU003,Amoxicillin 500mg,Antibiotic,104,2635.0,253,5,0,0,Generic,130,160,114.6,132.5,Rainy,0.619,1.088,True
2025-10-13,42,2025,North Central,SKU004,Azithromycin 250mg,Antibiotic,58,3720.0,166,5,0,0,Brand,130,160,114.6,132.5,Rainy,0.619,1.088,True
2025-10-13,42,2025,North Central,SKU005,Dengue Rapid Test Kit,Diagnostics,1,139500.0,3,4,0,0,Brand,78,160,114.6,132.5,Rainy,0.619,1.088,True
2025-10-13,42,2025,North Central,SKU006,ORS Sachets,Rehydration,56,1085.0,246,4,0,0,Generic,104,160,114.6,132.5,Rainy,0.619,1.088,True
2025-10-13,42,2025,North Central,SKU007,Paediatric Paracetamol Syrup,Paediatric,145,1550.0,483,4,0,0,Generic,52,160,114.6,132.5,Rainy,0.619,1.088,True
2025-10-13,42,2025,North Central,SKU008,Children's Multivitamin,Paediatric,59,5580.0,224,6,0,0,Brand,104,160,114.6,132.5,Rainy,0.619,1.088,True
2025-10-13,42,2025,North Central,SKU009,Salbutamol Inhaler,Respiratory,109,10850.0,393,4,0,0,Brand,130,160,114.6,132.5,Rainy,0.619,1.088,True
2025-10-13,42,2025,North Central,SKU010,Cetirizine 10mg,Antihistamine,69,1240.0,213,5,0,0,Generic,260,160,114.6,132.5,Rainy,0.619,1.088,True
2025-10-13,42,2025,North Central,SKU011,Metformin 500mg,Diabetes,102,775.0,255,5,0,0,Generic,260,160,114.6,132.5,Rainy,0.619,1.088,True
2025-10-13,42,2025,North Central,SKU012,Amlodipine 5mg,Cardiovascular,112,930.0,285,4,0,0,Generic,260,160,114.6,132.5,Rainy,0.619,1.088,True
2025-10-13,42,2025,North Central,SKU013,Vitamin C 500mg,Supplement,121,1860.0,305,4,0,0,Generic,130,160,114.6,132.5,Rainy,0.619,1.088,True
2025-10-13,42,2025,North Central,SKU014,Zinc Supplement,Supplement,49,2480.0,87,8,0,0,Generic,130,160,114.6,132.5,Rainy,0.619,1.088,True
2025-10-13,42,2025,North Central,SKU015,Omeprazole 20mg,Gastrointestinal,111,1705.0,408,4,0,0,Generic,130,160,114.6,132.5,Rainy,0.619,1.088,True
2025-10-13,42,2025,Uva,SKU001,Paracetamol 500mg,Antipyretic,275,465.0,1150,4,0,0,Generic,260,130,152.9,84.4,Cloudy,0.7,1.088,True
2025-10-13,42,2025,Uva,SKU002,Ibuprofen 400mg,Antipyretic,99,620.0,432,5,1,0,Generic,260,130,152.9,84.4,Cloudy,0.7,1.088,True
2025-10-13,42,2025,Uva,SKU003,Amoxicillin 500mg,Antibiotic,154,2635.0,572,9,0,0,Generic,130,130,152.9,84.4,Cloudy,0.7,1.088,True
2025-10-13,42,2025,Uva,SKU004,Azithromycin 250mg,Antibiotic,79,3720.0,340,4,0,0,Brand,130,130,152.9,84.4,Cloudy,0.7,1.088,True
2025-10-13,42,2025,Uva,SKU005,Dengue Rapid Test Kit,Diagnostics,1,139500.0,5,4,0,1,Brand,78,130,152.9,84.4,Cloudy,0.7,1.088,True
2025-10-13,42,2025,Uva,SKU006,ORS Sachets,Rehydration,51,1085.0,129,4,0,0,Generic,104,130,152.9,84.4,Cloudy,0.7,1.088,True
2025-10-13,42,2025,Uva,SKU007,Paediatric Paracetamol Syrup,Paediatric,57,1550.0,200,4,0,0,Generic,52,130,152.9,84.4,Cloudy,0.7,1.088,True
2025-10-13,42,2025,Uva,SKU008,Children's Multivitamin,Paediatric,35,5580.0,145,5,0,0,Brand,104,130,152.9,84.4,Cloudy,0.7,1.088,True
2025-10-13,42,2025,Uva,SKU009,Salbutamol Inhaler,Respiratory,70,10850.0,71,8,0,0,Brand,130,130,152.9,84.4,Cloudy,0.7,1.088,True
2025-10-13,42,2025,Uva,SKU010,Cetirizine 10mg,Antihistamine,125,1240.0,405,5,0,0,Generic,260,130,152.9,84.4,Cloudy,0.7,1.088,True
2025-10-13,42,2025,Uva,SKU011,Metformin 500mg,Diabetes,134,775.0,472,6,0,0,Generic,260,130,152.9,84.4,Cloudy,0.7,1.088,True
2025-10-13,42,2025,Uva,SKU012,Amlodipine 5mg,Cardiovascular,75,930.0,280,8,0,0,Generic,260,130,152.9,84.4,Cloudy,0.7,1.088,True
2025-10-13,42,2025,Uva,SKU013,Vitamin C 500mg,Supplement,143,1860.0,649,4,0,0,Generic,130,130,152.9,84.4,Cloudy,0.7,1.088,True
2025-10-13,42,2025,Uva,SKU014,Zinc Supplement,Supplement,19,2480.0,51,4,0,0,Generic,130,130,152.9,84.4,Cloudy,0.7,1.088,True
2025-10-13,42,2025,Uva,SKU015,Omeprazole 20mg,Gastrointestinal,63,1705.0,189,4,0,0,Generic,130,130,152.9,84.4,Cloudy,0.7,1.088,True
2025-10-13,42,2025,Sabaragamuwa,SKU001,Paracetamol 500mg,Antipyretic,171,465.0,333,3,0,0,Generic,260,150,382.4,92.4,Rainy,0.914,1.088,True
2025-10-13,42,2025,Sabaragamuwa,SKU002,Ibuprofen 400mg,Antipyretic,150,620.0,315,3,0,0,Generic,260,150,382.4,92.4,Rainy,0.914,1.088,True
2025-10-13,42,2025,Sabaragamuwa,SKU003,Amoxicillin 500mg,Antibiotic,159,2635.0,239,4,0,0,Generic,130,150,382.4,92.4,Rainy,0.914,1.088,True
2025-10-13,42,2025,Sabaragamuwa,SKU004,Azithromycin 250mg,Antibiotic,71,3720.0,253,3,0,0,Brand,130,150,382.4,92.4,Rainy,0.914,1.088,True
2025-10-13,42,2025,Sabaragamuwa,SKU005,Dengue Rapid Test Kit,Diagnostics,66,139500.0,141,3,0,0,Brand,78,150,382.4,92.4,Rainy,0.914,1.088,True
2025-10-13,42,2025,Sabaragamuwa,SKU006,ORS Sachets,Rehydration,161,1085.0,372,3,0,0,Generic,104,150,382.4,92.4,Rainy,0.914,1.088,True
2025-10-13,42,2025,Sabaragamuwa,SKU007,Paediatric Paracetamol Syrup,Paediatric,142,1550.0,360,3,0,1,Generic,52,150,382.4,92.4,Rainy,0.914,1.088,True
2025-10-13,42,2025,Sabaragamuwa,SKU008,Children's Multivitamin,Paediatric,67,5580.0,125,3,0,0,Brand,104,150,382.4,92.4,Rainy,0.914,1.088,True
2025-10-13,42,2025,Sabaragamuwa,SKU009,Salbutamol Inhaler,Respiratory,57,10850.0,239,3,0,0,Brand,130,150,382.4,92.4,Rainy,0.914,1.088,True
2025-10-13,42,2025,Sabaragamuwa,SKU010,Cetirizine 10mg,Antihistamine,82,1240.0,322,3,0,0,Generic,260,150,382.4,92.4,Rainy,0.914,1.088,True
2025-10-13,42,2025,Sabaragamuwa,SKU011,Metformin 500mg,Diabetes,141,775.0,461,3,0,0,Generic,260,150,382.4,92.4,Rainy,0.914,1.088,True
2025-10-13,42,2025,Sabaragamuwa,SKU012,Amlodipine 5mg,Cardiovascular,101,930.0,280,3,0,0,Generic,260,150,382.4,92.4,Rainy,0.914,1.088,True
2025-10-13,42,2025,Sabaragamuwa,SKU013,Vitamin C 500mg,Supplement,144,1860.0,349,3,0,0,Generic,130,150,382.4,92.4,Rainy,0.914,1.088,True
2025-10-13,42,2025,Sabaragamuwa,SKU014,Zinc Supplement,Supplement,119,2480.0,314,3,0,0,Generic,130,150,382.4,92.4,Rainy,0.914,1.088,True
2025-10-13,42,2025,Sabaragamuwa,SKU015,Omeprazole 20mg,Gastrointestinal,37,1705.0,131,3,0,0,Generic,130,150,382.4,92.4,Rainy,0.914,1.088,True
2025-10-20,43,2025,Western,SKU001,Paracetamol 500mg,Antipyretic,4767,465.0,6473,5,0,0,Generic,260,650,1614.2,140.1,Rainy,2.37,1.113,True
2025-10-20,43,2025,Western,SKU002,Ibuprofen 400mg,Antipyretic,3834,620.0,8693,1,0,0,Generic,260,650,1614.2,140.1,Rainy,2.37,1.113,True
2025-10-20,43,2025,Western,SKU003,Amoxicillin 500mg,Antibiotic,1770,2635.0,2763,1,0,0,Generic,130,650,1614.2,140.1,Rainy,2.37,1.113,True
2025-10-20,43,2025,Western,SKU004,Azithromycin 250mg,Antibiotic,413,3720.0,796,2,0,0,Brand,130,650,1614.2,140.1,Rainy,2.37,1.113,True
2025-10-20,43,2025,Western,SKU005,Dengue Rapid Test Kit,Diagnostics,1807,139500.0,2889,1,0,0,Brand,78,650,1614.2,140.1,Rainy,2.37,1.113,True
2025-10-20,43,2025,Western,SKU006,ORS Sachets,Rehydration,9744,1085.0,14585,1,0,0,Generic,104,650,1614.2,140.1,Rainy,2.37,1.113,True
2025-10-20,43,2025,Western,SKU007,Paediatric Paracetamol Syrup,Paediatric,3826,1550.0,7398,1,0,0,Generic,52,650,1614.2,140.1,Rainy,2.37,1.113,True
2025-10-20,43,2025,Western,SKU008,Children's Multivitamin,Paediatric,470,5580.0,710,6,0,0,Brand,104,650,1614.2,140.1,Rainy,2.37,1.113,True
2025-10-20,43,2025,Western,SKU009,Salbutamol Inhaler,Respiratory,847,10850.0,1764,2,0,0,Brand,130,650,1614.2,140.1,Rainy,2.37,1.113,True
2025-10-20,43,2025,Western,SKU010,Cetirizine 10mg,Antihistamine,2275,1240.0,5015,1,0,0,Generic,260,650,1614.2,140.1,Rainy,2.37,1.113,True
2025-10-20,43,2025,Western,SKU011,Metformin 500mg,Diabetes,795,775.0,2420,1,0,0,Generic,260,650,1614.2,140.1,Rainy,2.37,1.113,True
2025-10-20,43,2025,Western,SKU012,Amlodipine 5mg,Cardiovascular,824,930.0,1300,2,0,0,Generic,260,650,1614.2,140.1,Rainy,2.37,1.113,True
2025-10-20,43,2025,Western,SKU013,Vitamin C 500mg,Supplement,1357,1860.0,2377,1,0,0,Generic,130,650,1614.2,140.1,Rainy,2.37,1.113,True
2025-10-20,43,2025,Western,SKU014,Zinc Supplement,Supplement,859,2480.0,1269,6,0,0,Generic,130,650,1614.2,140.1,Rainy,2.37,1.113,True
2025-10-20,43,2025,Western,SKU015,Omeprazole 20mg,Gastrointestinal,859,1705.0,1177,3,0,0,Generic,130,650,1614.2,140.1,Rainy,2.37,1.113,True
