date,week,year,region,sku_id,medicine_name,category,units_ordered,unit_price_lkr,total_value_lkr,dengue_index,flu_index,school_term_active,rolling_mean,rolling_std,z_score,is_anomaly,anomaly_type,deviation_pct
2024-09-30,40,2024,North Western,SKU007,Paediatric Paracetamol Syrup,Paediatric,266,1550.0,412300.0,1.0,1.0,True,242.5,48.927497381329324,0.4803025140821442,False,NORMAL,9.7
2024-09-30,40,2024,North Western,SKU008,Children's Multivitamin,Paediatric,147,5580.0,820260.0,1.0,1.0,True,190.83333333333334,24.144702662626983,-1.8154430785839384,False,NORMAL,-23.0
2024-09-30,40,2024,North Western,SKU009,Salbutamol Inhaler,Respiratory,92,10850.0,998200.0,1.0,1.0,True,120.0,12.56980508997646,-2.2275603956920573,True,DROP,-23.3
2024-09-30,40,2024,North Western,SKU010,Cetirizine 10mg,Antihistamine,223,1240.0,276520.0,1.0,1.0,True,241.5,26.25071427599629,-0.7047427283499268,False,NORMAL,-7.7
2024-09-30,40,2024,North Western,SKU011,Metformin 500mg,Diabetes,369,775.0,285975.0,1.0,1.0,True,339.1666666666667,40.59761897780044,0.7348542620109509,False,NORMAL,8.8
2024-09-30,40,2024,North Western,SKU012,Amlodipine 5mg,Cardiovascular,308,930.0,286440.0,1.0,1.0,True,297.0,46.43705417013447,0.23687979775156667,False,NORMAL,3.7
2024-09-30,40,2024,North Western,SKU013,Vitamin C 500mg,Supplement,293,1860.0,544980.0,1.0,1.0,True,269.3333333333333,26.40959421624396,0.8961389740744233,False,NORMAL,8.8
2024-09-30,40,2024,North Western,SKU014,Zinc Supplement,Supplement,173,2480.0,429040.0,1.0,1.0,True,141.5,10.05484957619981,3.1328166335338947,True,SPIKE,22.3
2024-09-30,40,2024,North Western,SKU015,Omeprazole 20mg,Gastrointestinal,186,1705.0,317130.0,1.0,1.0,True,202.16666666666666,17.428903197466717,-0.9275779711150427,False,NORMAL,-8.0
2024-09-30,40,2024,Northern,SKU001,Paracetamol 500mg,Antipyretic,243,465.0,112995.0,1.0,1.0,True,245.5,54.423340581041316,-0.045936173217395064,False,NORMAL,-1.0
2024-09-30,40,2024,Northern,SKU002,Ibuprofen 400mg,Antipyretic,171,620.0,106020.0,1.0,1.0,True,131.5,11.674759098157034,3.3833674569127026,True,SPIKE,30.0
2024-09-30,40,2024,Northern,SKU003,Amoxicillin 500mg,Antibiotic,92,2635.0,242420.0,1.0,1.0,True,88.66666666666667,9.309493362512505,0.35805743701972065,False,NORMAL,3.8
2024-09-30,40,2024,Northern,SKU004,Azithromycin 250mg,Antibiotic,77,3720.0,286440.0,1.0,1.0,True,71.5,11.995832609702365,0.4584925597870995,False,NORMAL,7.7
2024-09-30,40,2024,Northern,SKU005,Dengue Rapid Test Kit,Diagnostics,44,139500.0,6138000.0,1.0,1.0,True,42.5,8.455767262643953,0.1773937187967233,False,NORMAL,3.5
2024-09-30,40,2024,Northern,SKU006,ORS Sachets,Rehydration,192,1085.0,208320.0,1.0,1.0,True,207.0,13.623509092741658,-1.1010379115900255,False,NORMAL,-7.2
2024-09-30,40,2024,Northern,SKU007,Paediatric Paracetamol Syrup,Paediatric,110,1550.0,170500.0,1.0,1.0,True,125.33333333333333,25.398162663205934,-0.6037182112998503,False,NORMAL,-12.2
2024-09-30,40,2024,Northern,SKU008,Children's Multivitamin,Paediatric,95,5580.0,530100.0,1.0,1.0,True,93.5,12.533953885346763,0.11967492570350247,False,NORMAL,1.6
2024-09-30,40,2024,Northern,SKU009,Salbutamol Inhaler,Respiratory,58,10850.0,629300.0,1.0,1.0,True,61.5,7.176350047203633,-0.4877131100041343,False,NORMAL,-5.7
2024-09-30,40,2024,Northern,SKU010,Cetirizine 10mg,Antihistamine,116,1240.0,143840.0,1.0,1.0,True,101.16666666666667,21.169947252335493,0.7006788045585186,False,NORMAL,14.7
2024-09-30,40,2024,Northern,SKU011,Metformin 500mg,Diabetes,173,775.0,134075.0,1.0,1.0,True,167.33333333333334,26.341348991019185,0.21512439126024446,False,NORMAL,3.4
2024-09-30,40,2024,Northern,SKU012,Amlodipine 5mg,Cardiovascular,123,930.0,114390.0,1.0,1.0,True,147.16666666666666,16.33911462309593,-1.4790683108683378,False,NORMAL,-16.4
2024-09-30,40,2024,Northern,SKU013,Vitamin C 500mg,Supplement,159,1860.0,295740.0,1.0,1.0,True,131.66666666666666,15.970806700560416,1.711456023844695,False,NORMAL,20.8
2024-09-30,40,2024,Northern,SKU014,Zinc Supplement,Supplement,76,2480.0,188480.0,1.0,1.0,True,68.16666666666667,10.361788777362097,0.7559827266935987,False,NORMAL,11.5
2024-09-30,40,2024,Northern,SKU015,Omeprazole 20mg,Gastrointestinal,100,1705.0,170500.0,1.0,1.0,True,104.83333333333333,16.67832925285584,-0.2897972129016289,False,NORMAL,-4.6
2024-09-30,40,2024,Sabaragamuwa,SKU001,Paracetamol 500mg,Antipyretic,210,465.0,97650.0,1.0,1.0,True,198.33333333333334,21.01110817321735,0.5552618439011247,False,NORMAL,5.9
2024-09-30,40,2024,Sabaragamuwa,SKU002,Ibuprofen 400mg,Antipyretic,144,620.0,89280.0,1.0,1.0,True,121.16666666666667,21.70176644116009,1.0521416952505342,False,NORMAL,18.8
2024-09-30,40,2024,Sabaragamuwa,SKU003,Amoxicillin 500mg,Antibiotic,69,2635.0,181815.0,1.0,1.0,True,85.0,15.310127367203696,-1.0450598885463291,False,NORMAL,-18.8
2024-09-30,40,2024,Sabaragamuwa,SKU004,Azithromycin 250mg,Antibiotic,52,3720.0,193440.0,1.0,1.0,True,56.833333333333336,5.946988033169804,-0.8127363476057174,False,NORMAL,-8.5
2024-09-30,40,2024,Sabaragamuwa,SKU005,Dengue Rapid Test Kit,Diagnostics,29,139500.0,4045500.0,1.0,1.0,True,41.333333333333336,3.0110906108363795,-4.095968845622866,True,DROP,-29.8
2024-09-30,40,2024,Sabaragamuwa,SKU006,ORS Sachets,Rehydration,151,1085.0,163835.0,1.0,1.0,True,153.16666666666666,32.369224066490766,-0.06693600879082028,False,NORMAL,-1.4
2024-09-30,40,2024,Sabaragamuwa,SKU007,Paediatric Paracetamol Syrup,Paediatric,114,1550.0,176700.0,1.0,1.0,True,109.0,4.147288270665662,1.205607055425996,False,NORMAL,4.6
2024-09-30,40,2024,Sabaragamuwa,SKU008,Children's Multivitamin,Paediatric,83,5580.0,463140.0,1.0,1.0,True,75.66666666666667,6.470445631227215,1.1333583112021999,False,NORMAL,9.7
2024-09-30,40,2024,Sabaragamuwa,SKU009,Salbutamol Inhaler,Respiratory,50,10850.0,542500.0,1.0,1.0,True,48.5,5.5407580708780335,0.27072107838166226,False,NORMAL,3.1
2024-09-30,40,2024,Sabaragamuwa,SKU010,Cetirizine 10mg,Antihistamine,75,1240.0,93000.0,1.0,1.0,True,100.83333333333333,11.822295321411401,-2.1851368647970153,True,DROP,-25.6
2024-09-30,40,2024,Sabaragamuwa,SKU011,Metformin 500mg,Diabetes,154,775.0,119350.0,1.0,1.0,True,148.66666666666666,26.927061976135985,0.19806592111905824,False,NORMAL,3.6
2024-09-30,40,2024,Sabaragamuwa,SKU012,Amlodipine 5mg,Cardiovascular,124,930.0,115320.0,1.0,1.0,True,125.16666666666667,10.342469079802258,-0.1128034957286019,False,NORMAL,-0.9
2024-09-30,40,2024,Sabaragamuwa,SKU013,Vitamin C 500mg,Supplement,127,1860.0,236220.0,1.0,1.0,True,119.16666666666667,9.558591249063003,0.8195070935898848,False,NORMAL,6.6
2024-09-30,40,2024,Sabaragamuwa,SKU014,Zinc Supplement,Supplement,47,2480.0,116560.0,1.0,1.0,True,61.5,3.834057902536126,-3.7818938494404692,True,DROP,-23.6
2024-09-30,40,2024,Sabaragamuwa,SKU015,Omeprazole 20mg,Gastrointestinal,84,1705.0,143220.0,1.0,1.0,True,79.5,7.395944834840244,0.6084415312025785,False,NORMAL,5.7
2024-09-30,40,2024,Southern,SKU001,Paracetamol 500mg,Antipyretic,404,465.0,187860.0,1.0,1.0,True,375.8333333333333,27.723034946893836,1.0160022782722984,False,NORMAL,7.5
2024-09-30,40,2024,Southern,SKU002,Ibuprofen 400mg,Antipyretic,246,620.0,152520.0,1.0,1.0,True,224.0,41.866454351903144,0.525480371829002,False,NORMAL,9.8
2024-09-30,40,2024,Southern,SKU003,Amoxicillin 500mg,Antibiotic,182,2635.0,479570.0,1.0,1.0,True,158.66666666666666,14.624180888742798,1.5955309573129364,False,NORMAL,14.7
2024-09-30,40,2024,Southern,SKU004,Azithromycin 250mg,Antibiotic,134,3720.0,498480.0,1.0,1.0,True,127.5,17.00294092208759,0.38228680731085796,False,NORMAL,5.1
2024-09-30,40,2024,Southern,SKU005,Dengue Rapid Test Kit,Diagnostics,81,139500.0,11299500.0,1.0,1.0,True,79.66666666666667,6.531972647421826,0.20412414523193023,False,NORMAL,1.7
2024-09-30,40,2024,Southern,SKU006,ORS Sachets,Rehydration,317,1085.0,343945.0,1.0,1.0,True,322.3333333333333,44.97406660139476,-0.11858685985865272,False,NORMAL,-1.7
2024-09-30,40,2024,Southern,SKU007,Paediatric Paracetamol Syrup,Paediatric,212,1550.0,328600.0,1.0,1.0,True,198.5,32.989392234474295,0.4092224526007589,False,NORMAL,6.8
2024-09-30,40,2024,Southern,SKU008,Children's Multivitamin,Paediatric,177,5580.0,987660.0,1.0,1.0,True,144.16666666666666,21.793729985173783,1.5065495147306025,False,NORMAL,22.8
2024-09-30,40,2024,Southern,SKU009,Salbutamol Inhaler,Respiratory,104,10850.0,1128400.0,1.0,1.0,True,98.5,6.410928169929783,0.8579100957327119,False,NORMAL,5.6
2024-09-30,40,2024,Southern,SKU010,Cetirizine 10mg,Antihistamine,173,1240.0,214520.0,1.0,1.0,True,178.66666666666666,23.661501783840126,-0.23948888445182154,False,NORMAL,-3.2
2024-09-30,40,2024,Southern,SKU011,Metformin 500mg,Diabetes,312,775.0,241800.0,1.0,1.0,True,290.6666666666667,46.710455646104265,0.45671430599955093,False,NORMAL,7.3
2024-09-30,40,2024,Southern,SKU012,Amlodipine 5mg,Cardiovascular,233,930.0,216690.0,1.0,1.0,True,223.66666666666666,37.178847032508486,0.25103880508108417,False,NORMAL,4.2
2024-09-30,40,2024,Southern,SKU013,Vitamin C 500mg,Supplement,207,1860.0,385020.0,1.0,1.0,True,221.33333333333334,25.904954481076814,-0.5533047102554699,False,NORMAL,-6.5
2024-09-30,40,2024,Southern,SKU014,Zinc Supplement,Supplement,110,2480.0,272800.0,1.0,1.0,True,119.16666666666667,18.476110701840625,-0.4961361627776711,False,NORMAL,-7.7
2024-09-30,40,2024,Southern,SKU015,Omeprazole 20mg,Gastrointestinal,141,1705.0,240405.0,1.0,1.0,True,160.0,15.218409903797498,-1.2484878591198196,False,NORMAL,-11.9
2024-09-30,40,2024,Uva,SKU001,Paracetamol 500mg,Antipyretic,134,465.0,62310.0,1.0,1.0,True,162.33333333333334,20.607442021431602,-1.3749078271755837,False,NORMAL,-17.5
2024-09-30,40,2024,Uva,SKU002,Ibuprofen 400mg,Antipyretic,80,620.0,49600.0,1.0,1.0,True,90.83333333333333,16.892799254909367,-0.6412988853925413,False,NORMAL,-11.9
2024-09-30,40,2024,Uva,SKU003,Amoxicillin 500mg,Antibiotic,55,2635.0,144925.0,1.0,1.0,True,66.16666666666667,5.269408568963576,-2.119149904685225,True,DROP,-16.9
2024-09-30,40,2024,Uva,SKU004,Azithromycin 250mg,Antibiotic,46,3720.0,171120.0,1.0,1.0,True,47.166666666666664,3.7638632635453715,-0.3099652099390355,False,NORMAL,-2.5
2024-09-30,40,2024,Uva,SKU005,Dengue Rapid Test Kit,Diagnostics,31,139500.0,4324500.0,1.0,1.0,True,30.5,4.370354676682539,0.11440719048906607,False,NORMAL,1.6
2024-09-30,40,2024,Uva,SKU006,ORS Sachets,Rehydration,135,1085.0,146475.0,1.0,1.0,True,123.16666666666667,14.274686219551837,0.82897327137919,False,NORMAL,9.6
2024-09-30,40,2024,Uva,SKU007,Paediatric Paracetamol Syrup,Paediatric,110,1550.0,170500.0,1.0,1.0,True,74.5,15.808225706890738,2.245666316905236,True,SPIKE,47.7
2024-09-30,40,2024,Uva,SKU008,Children's Multivitamin,Paediatric,45,5580.0,251100.0,1.0,1.0,True,54.333333333333336,8.733078876700162,-1.0687334289668047,False,NORMAL,-17.2
2024-09-30,40,2024,Uva,SKU009,Salbutamol Inhaler,Respiratory,40,10850.0,434000.0,1.0,1.0,True,36.833333333333336,6.431692364119007,0.4923535653435166,False,NORMAL,8.6
2024-09-30,40,2024,Uva,SKU010,Cetirizine 10mg,Antihistamine,63,1240.0,78120.0,1.0,1.0,True,66.66666666666667,7.685484153042429,-0.4770898740601995,False,NORMAL,-5.5
2024-09-30,40,2024,Uva,SKU011,Metformin 500mg,Diabetes,98,775.0,75950.0,1.0,1.0,True,98.0,6.066300355241321,0.0,False,NORMAL,0.0
2024-09-30,40,2024,Uva,SKU012,Amlodipine 5mg,Cardiovascular,83,930.0,77190.0,1.0,1.0,True,98.33333333333333,13.140268896284667,-1.1668964656932355,False,NORMAL,-15.6
2024-09-30,40,2024,Uva,SKU013,Vitamin C 500mg,Supplement,78,1860.0,145080.0,1.0,1.0,True,85.16666666666667,10.553040636075744,-0.6791091699360374,False,NORMAL,-8.4
2024-09-30,40,2024,Uva,SKU014,Zinc Supplement,Supplement,56,2480.0,138880.0,1.0,1.0,True,45.333333333333336,4.6332134277051,2.3022178522758066,True,SPIKE,23.5
2024-09-30,40,2024,Uva,SKU015,Omeprazole 20mg,Gastrointestinal,67,1705.0,114235.0,1.0,1.0,True,58.333333333333336,8.016649341630636,1.0810834174398116,False,NORMAL,14.9
2024-09-30,40,2024,Western,SKU001,Paracetamol 500mg,Antipyretic,1531,465.0,711915.0,1.0,1.0,True,1564.0,336.50438332954946,-0.0980670732234773,False,NORMAL,-2.1
2024-09-30,40,2024,Western,SKU002,Ibuprofen 400mg,Antipyretic,1135,620.0,703700.0,1.0,1.0,True,994.0,83.63252955638804,1.6859468528323391,False,NORMAL,14.2
2024-09-30,40,2024,Western,SKU003,Amoxicillin 500mg,Antibiotic,643,2635.0,1694305.0,1.0,1.0,True,693.6666666666666,132.16303063514658,-0.3833648973027762,False,NORMAL,-7.3
2024-09-30,40,2024,Western,SKU004,Azithromycin 250mg,Antibiotic,427,3720.0,1588440.0,1.0,1.0,True,480.3333333333333,85.45096059534146,-0.6241396581355798,False,NORMAL,-11.1
2024-09-30,40,2024,Western,SKU005,Dengue Rapid Test Kit,Diagnostics,353,139500.0,49243500.0,1.0,1.0,True,312.5,30.651264247989015,1.321315808455018,False,NORMAL,13.0
2024-09-30,40,2024,Western,SKU006,ORS Sachets,Rehydration,1546,1085.0,1677410.0,1.0,1.0,True,1278.3333333333333,202.35282717735197,1.322772063036562,False,NORMAL,20.9
2024-09-30,40,2024,Western,SKU007,Paediatric Paracetamol Syrup,Paediatric,1192,1550.0,1847600.0,1.0,1.0,True,890.0,183.24519093280395,1.6480650786123139,False,NORMAL,33.9
2024-09-30,40,2024,Western,SKU008,Children's Multivitamin,Paediatric,568,5580.0,3169440.0,1.0,1.0,True,610.0,115.57335333025549,-0.36340556702532734,False,NORMAL,-6.9
2024-09-30,40,2024,Western,SKU009,Salbutamol Inhaler,Respiratory,435,10850.0,4719750.0,1.0,1.0,True,405.8333333333333,37.95479767653426,0.7684579671649553,False,NORMAL,7.2
2024-09-30,40,2024,Western,SKU010,Cetirizine 10mg,Antihistamine,700,1240.0,868000.0,1.0,1.0,True,735.5,53.92865657514533,-0.6582771063568689,False,NORMAL,-4.8
2024-09-30,40,2024,Western,SKU011,Metformin 500mg,Diabetes,1244,775.0,964100.0,1.0,1.0,True,1155.6666666666667,225.22670060778023,0.39219743083286046,False,NORMAL,7.6
2024-09-30,40,2024,Western,SKU012,Amlodipine 5mg,Cardiovascular,802,930.0,745860.0,1.0,1.0,True,1051.3333333333333,88.74607972562329,-2.8095137735007385,True,DROP,-23.7
2024-09-30,40,2024,Western,SKU013,Vitamin C 500mg,Supplement,806,1860.0,1499160.0,1.0,1.0,True,972.5,106.44763971079861,-1.5641492892877114,False,NORMAL,-17.1
2024-09-30,40,2024,Western,SKU014,Zinc Supplement,Supplement,455,2480.0,1128400.0,1.0,1.0,True,485.8333333333333,55.12319535972667,-0.5593531567268382,False,NORMAL,-6.3
2024-09-30,40,2024,Western,SKU015,Omeprazole 20mg,Gastrointestinal,666,1705.0,1135530.0,1.0,1.0,True,656.6666666666666,64.94818447552359,0.1437042991840786,False,NORMAL,1.4
2024-10-07,41,2024,Central,SKU001,Paracetamol 500mg,Antipyretic,506,465.0,235290.0,1.0,1.0,True,459.3333333333333,54.99696961348491,0.8485316008252265,False,NORMAL,10.2
2024-10-07,41,2024,Central,SKU002,Ibuprofen 400mg,Antipyretic,265,620.0,164300.0,1.0,1.0,True,272.6666666666667,27.089973544960614,-0.28300753612558877,False,NORMAL,-2.8
2024-10-07,41,2024,Central,SKU003,Amoxicillin 500mg,Antibiotic,145,2635.0,382075.0,1.0,1.0,True,189.66666666666666,15.89549202342177,-2.8100210173331526,True,DROP,-23.6
2024-10-07,41,2024,Central,SKU004,Azithromycin 250mg,Antibiotic,131,3720.0,487320.0,1.0,1.0,True,140.66666666666666,9.416297927883843,-1.0265888718369258,False,NORMAL,-6.9
2024-10-07,41,2024,Central,SKU005,Dengue Rapid Test Kit,Diagnostics,77,139500.0,10741500.0,1.0,1.0,True,96.16666666666667,10.571975532825578,-1.812969260773912,False,NORMAL,-19.9
2024-10-07,41,2024,Central,SKU006,ORS Sachets,Rehydration,372,1085.0,403620.0,1.0,1.0,True,385.5,51.4694083898391,-0.2622917267233466,False,NORMAL,-3.5
2024-10-07,41,2024,Central,SKU007,Paediatric Paracetamol Syrup,Paediatric,216,1550.0,334800.0,1.0,1.0,True,212.16666666666666,47.553829148310555,0.08061040303143557,False,NORMAL,1.8
2024-10-07,41,2024,Central,SKU008,Children's Multivitamin,Paediatric,204,5580.0,1138320.0,1.0,1.0,True,181.0,38.920431652282616,0.5909492527082775,False,NORMAL,12.7
2024-10-07,41,2024,Central,SKU009,Salbutamol Inhaler,Respiratory,110,10850.0,1193500.0,1.0,1.0,True,104.66666666666667,9.003702941938375,0.5923488777590806,False,NORMAL,5.1
2024-10-07,41,2024,Central,SKU010,Cetirizine 10mg,Antihistamine,199,1240.0,246760.0,1.0,1.0,True,204.5,17.282939564784684,-0.31823290125984544,False,NORMAL,-2.7
2024-10-07,41,2024,Central,SKU011,Metformin 500mg,Diabetes,339,775.0,262725.0,1.0,1.0,True,326.0,31.349641146271523,0.4146777929400993,False,NORMAL,4.0
2024-10-07,41,2024,Central,SKU012,Amlodipine 5mg,Cardiovascular,301,930.0,279930.0,1.0,1.0,True,269.3333333333333,24.13020237517011,1.312324951706645,False,NORMAL,11.8
2024-10-07,41,2024,Central,SKU013,Vitamin C 500mg,Supplement,262,1860.0,487320.0,1.0,1.0,True,255.5,70.56557234232562,0.09211290696357413,False,NORMAL,2.5
2024-10-07,41,2024,Central,SKU014,Zinc Supplement,Supplement,126,2480.0,312480.0,1.0,1.0,True,127.66666666666667,10.443498775155282,-0.15958891771324885,False,NORMAL,-1.3
2024-10-07,41,2024,Central,SKU015,Omeprazole 20mg,Gastrointestinal,143,1705.0,243815.0,1.0,1.0,True,189.33333333333334,28.904440258663822,-1.6029832412840233,False,NORMAL,-24.5
2024-10-07,41,2024,Eastern,SKU001,Paracetamol 500mg,Antipyretic,260,465.0,120900.0,1.0,1.0,True,250.0,33.25056390499211,0.30074677916962,False,NORMAL,4.0
2024-10-07,41,2024,Eastern,SKU002,Ibuprofen 400mg,Antipyretic,166,620.0,102920.0,1.0,1.0,True,156.33333333333334,7.659416862050695,1.2620630056788098,False,NORMAL,6.2
2024-10-07,41,2024,Eastern,SKU003,Amoxicillin 500mg,Antibiotic,119,2635.0,313565.0,1.0,1.0,True,103.33333333333333,10.984838035522717,1.4262082532308513,False,NORMAL,15.2
2024-10-07,41,2024,Eastern,SKU004,Azithromycin 250mg,Antibiotic,71,3720.0,264120.0,1.0,1.0,True,75.16666666666667,12.671490309614986,-0.3288221483707446,False,NORMAL,-5.5
2024-10-07,41,2024,Eastern,SKU005,Dengue Rapid Test Kit,Diagnostics,38,139500.0,5301000.0,1.0,1.0,True,46.333333333333336,6.592925501374012,-1.2639811160609369,False,NORMAL,-18.0
2024-10-07,41,2024,Eastern,SKU006,ORS Sachets,Rehydration,205,1085.0,222425.0,1.0,1.0,True,201.5,21.13527856452334,0.16559989920714513,False,NORMAL,1.7
2024-10-07,41,2024,Eastern,SKU007,Paediatric Paracetamol Syrup,Paediatric,144,1550.0,223200.0,1.0,1.0,True,131.66666666666666,23.542868700875612,0.5238670567310533,False,NORMAL,9.4
2024-10-07,41,2024,Eastern,SKU008,Children's Multivitamin,Paediatric,105,5580.0,585900.0,1.0,1.0,True,91.83333333333333,15.458546719102287,0.851740264199382,False,NORMAL,14.3
2024-10-07,41,2024,Eastern,SKU009,Salbutamol Inhaler,Respiratory,59,10850.0,640150.0,1.0,1.0,True,57.833333333333336,6.968978882638871,0.1674085524312702,False,NORMAL,2.0
2024-10-07,41,2024,Eastern,SKU010,Cetirizine 10mg,Antihistamine,114,1240.0,141360.0,1.0,1.0,True,110.16666666666667,11.75443178833686,0.3261181316426448,False,NORMAL,3.5
2024-10-07,41,2024,Eastern,SKU011,Metformin 500mg,Diabetes,206,775.0,159650.0,1.0,1.0,True,175.66666666666666,21.960570727252655,1.381263433909313,False,NORMAL,17.3
2024-10-07,41,2024,Eastern,SKU012,Amlodipine 5mg,Cardiovascular,156,930.0,145080.0,1.0,1.0,True,140.33333333333334,16.366632722300235,0.9572321278597616,False,NORMAL,11.2
2024-10-07,41,2024,Eastern,SKU013,Vitamin C 500mg,Supplement,139,1860.0,258540.0,1.0,1.0,True,142.16666666666666,28.442339331824822,-0.11133636476671233,False,NORMAL,-2.2
2024-10-07,41,2024,Eastern,SKU014,Zinc Supplement,Supplement,72,2480.0,178560.0,1.0,1.0,True,74.0,11.949895397031735,-0.16736548175114446,False,NORMAL,-2.7
2024-10-07,41,2024,Eastern,SKU015,Omeprazole 20mg,Gastrointestinal,99,1705.0,168795.0,1.0,1.0,True,108.83333333333333,11.54844866926577,-0.8514852180538388,False,NORMAL,-9.0
2024-10-07,41,2024,North Central,SKU001,Paracetamol 500mg,Antipyretic,198,465.0,92070.0,1.0,1.0,True,222.66666666666666,34.209160566530365,-0.7210544268893896,False,NORMAL,-11.1
2024-10-07,41,2024,North Central,SKU002,Ibuprofen 400mg,Antipyretic,138,620.0,85560.0,1.0,1.0,True,121.5,15.934239862635405,1.0355059382965146,False,NORMAL,13.6
2024-10-07,41,2024,North Central,SKU003,Amoxicillin 500mg,Antibiotic,80,2635.0,210800.0,1.0,1.0,True,82.16666666666667,9.579491983746713,-0.22617761676118117,False,NORMAL,-2.6
2024-10-07,41,2024,North Central,SKU004,Azithromycin 250mg,Antibiotic,78,3720.0,290160.0,1.0,1.0,True,58.166666666666664,7.494442385305643,2.646405471369099,True,SPIKE,34.1
2024-10-07,41,2024,North Central,SKU005,Dengue Rapid Test Kit,Diagnostics,42,139500.0,5859000.0,1.0,1.0,True,40.333333333333336,7.004760286167173,0.23793343363340447,False,NORMAL,4.1
2024-10-07,41,2024,North Central,SKU006,ORS Sachets,Rehydration,139,1085.0,150815.0,1.0,1.0,True,148.33333333333334,15.14815720365551,-0.6161365509912354,False,NORMAL,-6.3
2024-10-07,41,2024,North Central,SKU007,Paediatric Paracetamol Syrup,Paediatric,110,1550.0,170500.0,1.0,1.0,True,99.16666666666667,13.585531519475818,0.7974169665576191,False,NORMAL,10.9
2024-10-07,41,2024,North Central,SKU008,Children's Multivitamin,Paediatric,75,5580.0,418500.0,1.0,1.0,True,72.83333333333333,15.867156855173075,0.13655040322868467,False,NORMAL,3.0
2024-10-07,41,2024,North Central,SKU009,Salbutamol Inhaler,Respiratory,36,10850.0,390600.0,1.0,1.0,True,48.0,7.42967024840268,-1.6151457061744974,False,NORMAL,-25.0
2024-10-07,41,2024,North Central,SKU010,Cetirizine 10mg,Antihistamine,108,1240.0,133920.0,1.0,1.0,True,89.66666666666667,7.711463328491325,2.377413021676143,True,SPIKE,20.4
2024-10-07,41,2024,North Central,SKU011,Metformin 500mg,Diabetes,151,775.0,117025.0,1.0,1.0,True,139.0,18.23184028012535,0.6581891797879164,False,NORMAL,8.6
2024-10-07,41,2024,North Central,SKU012,Amlodipine 5mg,Cardiovascular,127,930.0,118110.0,1.0,1.0,True,124.5,11.554220008291367,0.21637116120395727,False,NORMAL,2.0
2024-10-07,41,2024,North Central,SKU013,Vitamin C 500mg,Supplement,119,1860.0,221340.0,1.0,1.0,True,111.0,7.720103626247478,1.0362555203016843,False,NORMAL,7.2
2024-10-07,41,2024,North Central,SKU014,Zinc Supplement,Supplement,51,2480.0,126480.0,1.0,1.0,True,60.333333333333336,3.2659863237109663,-2.8577380332469873,True,DROP,-15.5
2024-10-07,41,2024,North Central,SKU015,Omeprazole 20mg,Gastrointestinal,76,1705.0,129580.0,1.0,1.0,True,79.83333333333333,9.6833189902361,-0.39586977741811064,False,NORMAL,-4.8
2024-10-07,41,2024,North Western,SKU001,Paracetamol 500mg,Antipyretic,615,465.0,285975.0,1.0,1.0,True,493.3333333333333,52.637122515070814,2.3114232095766947,True,SPIKE,24.7
2024-10-07,41,2024,North Western,SKU002,Ibuprofen 400mg,Antipyretic,297,620.0,184140.0,1.0,1.0,True,302.1666666666667,28.400117370649358,-0.18192413077863812,False,NORMAL,-1.7
2024-10-07,41,2024,North Western,SKU003,Amoxicillin 500mg,Antibiotic,208,2635.0,548080.0,1.0,1.0,True,199.5,34.22133837242484,0.2483830383106583,False,NORMAL,4.3
2024-10-07,41,2024,North Western,SKU004,Azithromycin 250mg,Antibiotic,145,3720.0,539400.0,1.0,1.0,True,138.16666666666666,17.904375629065438,0.38165717000710764,False,NORMAL,4.9
2024-10-07,41,2024,North Western,SKU005,Dengue Rapid Test Kit,Diagnostics,111,139500.0,15484500.0,1.0,1.0,True,94.5,7.007139216541833,2.35474128458134,True,SPIKE,17.5
2024-10-07,41,2024,North Western,SKU006,ORS Sachets,Rehydration,500,1085.0,542500.0,1.0,1.0,True,409.6666666666667,57.80888051732679,1.5626203539135846,False,NORMAL,22.1
2024-10-07,41,2024,North Western,SKU007,Paediatric Paracetamol Syrup,Paediatric,290,1550.0,449500.0,1.0,1.0,True,236.66666666666666,42.17898370831916,1.2644527829819228,False,NORMAL,22.5
2024-10-07,41,2024,North Western,SKU008,Children's Multivitamin,Paediatric,203,5580.0,1132740.0,1.0,1.0,True,183.16666666666666,29.92936128063319,0.6626714532049561,False,NORMAL,10.8
2024-10-07,41,2024,North Western,SKU009,Salbutamol Inhaler,Respiratory,122,10850.0,1323700.0,1.0,1.0,True,114.83333333333333,16.762060334775807,0.42755284992013637,False,NORMAL,6.2
2024-10-07,41,2024,North Western,SKU010,Cetirizine 10mg,Antihistamine,159,1240.0,197160.0,1.0,1.0,True,235.83333333333334,25.903024276455863,-2.96619161196439,True,DROP,-32.6
2024-10-07,41,2024,North Western,SKU011,Metformin 500mg,Diabetes,375,775.0,290625.0,1.0,1.0,True,350.5,37.157771730823605,0.6593506246144581,False,NORMAL,7.0
2024-10-07,41,2024,North Western,SKU012,Amlodipine 5mg,Cardiovascular,299,930.0,278070.0,1.0,1.0,True,287.6666666666667,34.32588916061266,0.3301686747371363,False,NORMAL,3.9
2024-10-07,41,2024,North Western,SKU013,Vitamin C 500mg,Supplement,302,1860.0,561720.0,1.0,1.0,True,279.1666666666667,21.065770023112563,1.0839068929491515,False,NORMAL,8.2
